name,time,ms,provider,region
latency,1579031637439448597,1155,azure,westus2
latency,1579031637619625452,181,aws,eu-north-1
latency,1579031637637872691,201,aws,eu-west-1
latency,1579031637646319810,208,aws,eu-west-1
latency,1579031638023599676,82,aws,eu-central-1
latency,1579031638035653575,597,aws,me-south-1
latency,1579031638082486074,140,azure,westeurope
latency,1579031638102962715,161,aws,eu-west-2
latency,1579031638148343132,1223,azure,westus2
latency,1579031638442632763,321,aws,sa-east-1
latency,1579031638649003127,124,aws,eu-west-1
latency,1579031638683383876,543,azure,westus2
latency,1579031638683500761,744,azure,westus2
latency,1579031638707874454,104,aws,eu-west-3
latency,1579031638755272905,105,aws,eu-west-2
latency,1579031638773932205,188,aws,ca-central-1
latency,1579031638883935727,721,azure,westus2
latency,1579031639270294081,733,aws,ap-east-1
latency,1579031639286278713,100,aws,eu-west-2
latency,1579031639343365664,128,aws,eu-north-1
latency,1579031639345994487,161,aws,eu-west-2
latency,1579031639368330636,91,aws,eu-central-1
latency,1579031639396494436,139,aws,eu-west-3
latency,1579031639462276134,519,aws,me-south-1
latency,1579031639497815168,118,aws,eu-west-2
latency,1579031639887063774,99,aws,eu-west-3
latency,1579031639901103786,750,azure,westus2
latency,1579031639952783812,105,aws,eu-west-3
latency,1579031640085055054,179,aws,eu-north-1
latency,1579031640085228128,208,aws,eu-west-1
latency,1579031640106856993,108,aws,eu-west-3
latency,1579031640333765203,559,azure,eastus
latency,1579031640512477035,124,aws,eu-north-1
latency,1579031640566145710,726,aws,sa-east-1
latency,1579031640614463399,212,aws,eu-west-2
latency,1579031640633059181,177,aws,eu-north-1
latency,1579031640648338371,679,aws,ap-east-1
latency,1579031640757901445,148,aws,eu-north-1
latency,1579031641211320903,97,aws,eu-west-3
latency,1579031641310072059,295,aws,sa-east-1
latency,1579031641317985813,732,azure,westus2
latency,1579031641336648662,759,aws,sa-east-1
latency,1579031641388952367,554,azure,eastus2
latency,1579031641557982880,296,aws,sa-east-1
latency,1579031641596380227,530,aws,me-south-1
latency,1579031641726841404,583,azure,eastus
latency,1579031641868883542,734,aws,sa-east-1
latency,1579031641877921942,165,aws,eu-north-1
latency,1579031641996315977,177,aws,eu-west-2
latency,1579031642043532537,232,aws,me-south-1
latency,1579031642077630275,237,aws,me-south-1
latency,1579031642143887784,253,azure,uksouth
latency,1579031642290469044,232,aws,me-south-1
latency,1579031642371809672,274,aws,ap-east-1
latency,1579031642655032601,157,aws,eu-west-3
latency,1579031642695011256,316,aws,sa-east-1
latency,1579031642737564165,508,azure,eastus2
latency,1579031642894419438,524,aws,me-south-1
latency,1579031643229293578,685,aws,ap-east-1
latency,1579031643244856132,670,aws,ap-east-1
latency,1579031643276363346,109,aws,eu-north-1
latency,1579031643364686121,490,azure,eastus
latency,1579031643420504325,182,azure,uksouth
latency,1579031643420637674,224,aws,me-south-1
latency,1579031643479062341,687,aws,ap-east-1
latency,1579031643681524728,284,aws,ap-east-1
latency,1579031643983311955,1337,ibm,jp-tok
latency,1579031644082124229,352,azure,eastus
latency,1579031644266914589,520,azure,eastus
latency,1579031644362367359,497,azure,eastus2
latency,1579031644450598668,467,azure,eastus
latency,1579031644512949538,742,aws,sa-east-1
latency,1579031644596833238,675,aws,ap-east-1
latency,1579031644699790562,215,ibm,eu-de
latency,1579031644712583145,529,azure,eastus
latency,1579031645062716011,200,azure,uksouth
latency,1579031645099813260,515,azure,eastus2
latency,1579031645162533460,1237,ibm,jp-tok
latency,1579031645236514290,222,aws,me-south-1
latency,1579031645264500990,496,azure,eastus2
latency,1579031645411172510,210,google,us-central1
latency,1579031645429790144,479,azure,eastus2
latency,1579031645584502554,371,azure,eastus2
latency,1579031645626365788,527,azure,eastus
latency,1579031645770963585,171,azure,uksouth
latency,1579031645877214530,218,ibm,eu-de
latency,1579031645940883529,176,azure,uksouth
latency,1579031646030554580,293,aws,ap-east-1
latency,1579031646096910570,165,azure,uksouth
latency,1579031646247370263,159,azure,uksouth
latency,1579031646340119619,428,aws,us-east-2
latency,1579031646493608135,365,azure,eastus2
latency,1579031646572110884,187,google,us-central1
latency,1579031646800540679,1234,ibm,jp-tok
latency,1579031646888911937,355,azure,eastus
latency,1579031647099501792,257,ibm,eu-gb
latency,1579031647163558963,169,azure,uksouth
latency,1579031647259503772,185,aws,us-east-2
latency,1579031647473773611,1186,ibm,jp-tok
latency,1579031647499469534,198,ibm,eu-de
latency,1579031647657366044,1213,ibm,jp-tok
latency,1579031647829240202,1230,ibm,jp-tok
latency,1579031647878109507,488,azure,eastus2
latency,1579031648001490653,1251,ibm,jp-tok
latency,1579031648010340286,250,ibm,eu-gb
latency,1579031648168175931,199,ibm,eu-de
latency,1579031648235214086,234,google,us-central1
latency,1579031648390302774,233,ibm,eu-de
latency,1579031648440234963,839,google,us-east1
latency,1579031648545263374,166,azure,uksouth
latency,1579031648585354636,255,ibm,eu-de
latency,1579031648629757075,125,ibm,eu-de
latency,1579031648943017777,1266,ibm,jp-tok
latency,1579031648943021321,258,google,us-central1
latency,1579031649146799538,394,aws,us-east-2
latency,1579031649146878441,229,google,us-central1
latency,1579031649274004485,187,google,us-central1
latency,1579031649314372935,803,google,us-east1
latency,1579031649324190837,190,google,us-central1
latency,1579031649341329917,400,aws,us-east-1
latency,1579031649629248789,198,aws,us-east-2
latency,1579031649689797988,258,ibm,eu-de
latency,1579031649928375415,294,ibm,eu-gb
latency,1579031650147168174,515,aws,us-east-2
latency,1579031650197407337,381,aws,us-east-1
latency,1579031650197487590,422,aws,us-east-2
latency,1579031650241604045,414,aws,us-east-2
latency,1579031650341736009,211,ibm,eu-gb
latency,1579031650372690193,1326,ibm,jp-tok
latency,1579031650384954976,194,google,us-central1
latency,1579031650717333005,872,azure,eastasia
latency,1579031650721734214,293,google,us-east1
latency,1579031650881303863,233,ibm,eu-gb
latency,1579031650913649260,215,ibm,eu-gb
latency,1579031650956706770,213,ibm,eu-gb
latency,1579031651061098729,186,ibm,eu-de
latency,1579031651299225421,413,aws,us-east-2
latency,1579031651313387372,616,azure,eastasia
latency,1579031651614365891,391,aws,us-east-1
latency,1579031651625558681,243,google,us-east1
latency,1579031651717678886,873,google,us-east1
latency,1579031651725477393,268,google,us-east1
latency,1579031651826304581,260,google,us-central1
latency,1579031651858800087,640,ibm,us-south
latency,1579031652017851750,217,ibm,eu-gb
latency,1579031652220354270,804,google,us-east1
latency,1579031652415577269,602,ibm,us-south
latency,1579031652508348810,178,aws,us-east-2
latency,1579031652515853949,388,aws,us-east-1
latency,1579031652588922565,228,google,us-east4
latency,1579031652598092291,370,aws,us-east-1
latency,1579031652598562375,378,aws,us-east-1
latency,1579031652939782897,825,azure,eastasia
latency,1579031653078673515,162,google,us-east4
latency,1579031653117536748,382,aws,us-east-1
latency,1579031653236290250,227,ibm,eu-gb
latency,1579031653337157021,817,google,us-east1
latency,1579031653619874746,603,azure,eastasia
latency,1579031653681883500,592,aws,us-west-1
latency,1579031653930077787,830,azure,eastasia
latency,1579031653952407925,851,azure,eastasia
latency,1579031654020684872,182,aws,us-east-1
latency,1579031654052469613,610,ibm,us-south
latency,1579031654114313738,376,google,us-east1
latency,1579031654164385241,584,aws,us-west-1
latency,1579031654406987993,803,azure,eastasia
latency,1579031654714595041,160,google,us-east4
latency,1579031654749055444,627,ibm,us-south
latency,1579031654791236776,175,aws,us-east-1
latency,1579031654892597333,709,ibm,us-east
latency,1579031655061451830,631,ibm,us-south
latency,1579031655070822709,618,ibm,us-south
latency,1579031655226812591,561,ibm,us-east
latency,1579031655333012335,809,azure,eastasia
latency,1579031655483521509,233,google,us-east4
latency,1579031655535285553,628,ibm,us-south
latency,1579031655556302945,163,google,europe-west1
latency,1579031655786196840,212,google,us-east4
latency,1579031655786556264,570,aws,us-west-1
latency,1579031655786558368,223,google,us-east4
latency,1579031655838951133,107,google,europe-west1
latency,1579031656113195486,822,azure,eastasia
latency,1579031656236858654,251,aws,us-west-1
latency,1579031656279120868,243,google,us-east4
latency,1579031656445537287,609,ibm,us-south
latency,1579031656535000806,250,aws,us-west-1
latency,1579031656599886217,263,aws,us-west-2
latency,1579031656673540391,616,aws,us-west-2
latency,1579031656828768233,541,ibm,us-east
latency,1579031656857443723,571,aws,us-west-1
latency,1579031657120513782,174,google,us-east4
latency,1579031657238029777,623,ibm,us-south
latency,1579031657247265168,499,ibm,us-east
latency,1579031657351796296,571,aws,us-west-1
latency,1579031657450246592,119,google,europe-west1
latency,1579031657510284518,473,ibm,us-east
latency,1579031657531124709,428,aws,ap-south-1
latency,1579031657570969299,396,aws,ap-south-1
latency,1579031657849924639,103,google,europe-west1
latency,1579031657881892740,261,aws,us-west-1
latency,1579031657983533408,242,google,us-east4
latency,1579031657983789070,625,ibm,us-east
latency,1579031658113353070,103,google,europe-west1
latency,1579031658346321673,491,ibm,us-east
latency,1579031658362967716,290,google,europe-west2
latency,1579031658363093985,330,google,europe-west2
latency,1579031658640860655,156,google,europe-west1
latency,1579031658664441256,713,aws,us-west-2
latency,1579031658865436241,480,ibm,us-east
latency,1579031658946872806,101,google,europe-west1
latency,1579031658966317591,614,aws,us-west-2
latency,1579031659039770481,556,aws,us-west-1
latency,1579031659133450473,268,azure,northeurope
latency,1579031659145375423,281,azure,northeurope
latency,1579031659226647327,612,aws,us-west-2
latency,1579031659376411553,211,aws,ap-south-1
latency,1579031659414734965,272,aws,us-west-2
latency,1579031659544550533,180,google,europe-west1
latency,1579031659860755627,393,aws,ap-south-1
latency,1579031659913779511,187,aws,ap-south-1
latency,1579031659979670698,102,google,europe-west2
latency,1579031660047803793,599,aws,us-west-2
latency,1579031660058445913,517,ibm,us-east
latency,1579031660108551191,192,aws,ap-south-1
latency,1579031660567409224,205,google,europe-west2
latency,1579031660630806321,149,azure,northeurope
latency,1579031660647980260,232,google,europe-west2
latency,1579031660648174807,602,aws,us-west-2
latency,1579031660724311483,173,aws,ap-south-1
latency,1579031660744898723,185,google,europe-west1
latency,1579031660818102837,207,google,europe-west2
latency,1579031661269868620,201,azure,northeurope
latency,1579031661297463285,144,azure,northeurope
latency,1579031661335718224,186,aws,ap-south-1
latency,1579031661447045236,222,google,europe-west2
latency,1579031661468005241,149,azure,northeurope
latency,1579031661525995938,280,aws,us-west-2
latency,1579031661651350100,2005,google,asia-east2
latency,1579031661678412702,2045,google,asia-east2
latency,1579031661945757800,108,google,europe-west2
latency,1579031662191585706,235,azure,northeurope
latency,1579031662209232643,181,aws,ap-south-1
latency,1579031662597544317,148,azure,northeurope
latency,1579031662905550201,195,google,europe-west2
latency,1579031663085793409,932,aws,ap-northeast-2
latency,1579031663093173994,915,aws,ap-northeast-2
latency,1579031663200394215,2066,google,asia-east2
latency,1579031663630327406,1812,google,asia-east2
latency,1579031663630383602,211,azure,northeurope
latency,1579031663801977157,2030,google,asia-east2
latency,1579031663990708798,2019,google,asia-east2
latency,1579031664262345136,668,azure,southcentralus
latency,1579031664274667943,684,azure,southcentralus
latency,1579031664458109489,347,aws,ap-northeast-2
latency,1579031664576452295,875,aws,ap-northeast-2
latency,1579031664799214987,2115,google,asia-east2
latency,1579031665080273177,1981,google,asia-east2
latency,1579031665197215674,894,aws,ap-northeast-2
latency,1579031665346627699,583,aws,ap-southeast-1
latency,1579031665361138408,584,aws,ap-southeast-1
latency,1579031665397676988,904,aws,ap-northeast-2
latency,1579031665599220983,637,azure,southcentralus
latency,1579031665647430883,347,aws,ap-northeast-2
latency,1579031665681389394,603,azure,southcentralus
latency,1579031666118997533,1997,google,asia-east2
latency,1579031666184238772,322,google,asia-northeast1
latency,1579031666330040365,627,azure,southcentralus
latency,1579031666467631545,883,aws,ap-northeast-2
latency,1579031666528327903,626,azure,southcentralus
latency,1579031666633447526,485,azure,southcentralus
latency,1579031666653491221,553,aws,ap-southeast-1
latency,1579031666759151046,577,aws,ap-southeast-1
latency,1579031666987790641,368,aws,ap-northeast-2
latency,1579031667413292217,582,aws,ap-southeast-1
latency,1579031667462222496,778,azure,southeastasia
latency,1579031667471805172,501,azure,southcentralus
latency,1579031667538505180,1690,google,asia-northeast1
latency,1579031667607210061,575,aws,ap-southeast-1
latency,1579031667717041078,581,aws,ap-southeast-1
latency,1579031667996675046,494,azure,southcentralus
latency,1579031668534651494,562,aws,ap-southeast-1
latency,1579031668718579713,235,aws,ap-southeast-1
latency,1579031668810944868,772,azure,southeastasia
latency,1579031668951173052,1796,google,asia-northeast1
latency,1579031668965668155,1002,aws,ap-southeast-2
latency,1579031668973369078,1710,google,asia-northeast1
latency,1579031669710352477,397,aws,ap-southeast-2
latency,1579031669750944932,1836,google,asia-northeast1
latency,1579031669830162426,1717,google,asia-northeast1
latency,1579031669915757762,1698,google,asia-northeast1
latency,1579031670177728829,725,azure,southeastasia
latency,1579031670232757036,757,azure,southeastasia
latency,1579031670267424102,799,aws,ap-northeast-1
latency,1579031670753301047,1717,google,asia-northeast1
latency,1579031670909152361,1689,google,asia-northeast1
latency,1579031671031947650,779,azure,southeastasia
latency,1579031671041598544,829,aws,ap-northeast-1
latency,1579031671041599775,272,azure,westeurope
latency,1579031671049330227,370,aws,ap-southeast-2
latency,1579031671131562735,800,azure,southeastasia
latency,1579031671192459394,765,azure,southeastasia
latency,1579031671699321337,965,aws,ap-southeast-2
latency,1579031671765542818,222,azure,westeurope
latency,1579031671964463521,422,aws,ca-central-1
latency,1579031671978504632,724,azure,southeastasia
latency,1579031672143354914,733,azure,southeastasia
latency,1579031672368873145,819,aws,ap-northeast-1
latency,1579031672499399790,966,aws,ap-southeast-2
latency,1579031672560581968,91,aws,eu-central-1
latency,1579031672601020512,968,aws,ap-southeast-2
latency,1579031672662686189,978,aws,ap-southeast-2
